,Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player,2P,2PA,2Pcent
1648,10/28/2022,20.09041095890411,W,0,2.25,2,2,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,4,3.0,3.0,Jaden Springer,2,2,1.0
1650,11/27/2022,21.413698630136988,W,0,5.283333333333333,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,0,0,0,0.3,1.0,Julian Champagnie,0,0,
1658,10/31/2022,34.087671232876716,W,1,39.06666666666667,13,22,0.591,2,5,0.4,8,8,1.0,0,9,9,7,1,1,3,2,36,31.3,8.0,Kevin Durant,11,17,0.6470588235294118
1660,11/4/2022,34.0986301369863,W,1,33.18333333333333,10,21,0.476,2,6,0.333,6,6,1.0,0,9,9,11,0,1,2,1,28,26.0,35.0,Kevin Durant,8,15,0.5333333333333333
1661,11/5/2022,34.1013698630137,W,1,37.333333333333336,10,20,0.5,1,4,0.25,6,6,1.0,0,8,8,2,0,3,3,2,27,19.1,13.0,Kevin Durant,9,16,0.5625
1662,11/7/2022,34.106849315068494,L,1,38.666666666666664,10,20,0.5,1,3,0.333,5,7,0.714,1,3,4,4,2,1,3,5,26,17.3,1.0,Kevin Durant,9,17,0.5294117647058824
1663,11/9/2022,34.11232876712329,W,1,34.53333333333333,10,19,0.526,1,5,0.2,8,10,0.8,1,11,12,12,1,2,1,1,29,32.3,32.0,Kevin Durant,9,14,0.6428571428571429
1664,11/12/2022,34.12054794520548,W,1,34.53333333333333,10,16,0.625,3,5,0.6,4,4,1.0,0,6,6,3,2,2,3,4,27,22.5,16.0,Kevin Durant,7,11,0.6363636363636364
1667,11/17/2022,34.134246575342466,W,1,38.8,13,22,0.591,1,4,0.25,8,10,0.8,0,8,8,3,0,1,4,4,35,23.6,15.0,Kevin Durant,12,18,0.6666666666666666
1668,11/20/2022,34.14246575342466,W,1,35.68333333333333,9,16,0.563,0,3,0.0,8,8,1.0,0,7,7,7,1,1,4,3,26,21.9,5.0,Kevin Durant,9,13,0.6923076923076923
1670,11/23/2022,34.15068493150685,W,1,32.8,5,10,0.5,2,5,0.4,0,0,,0,7,7,5,0,3,4,2,12,9.9,30.0,Kevin Durant,3,5,0.6
1671,11/25/2022,34.156164383561645,L,1,38.833333333333336,15,31,0.484,3,12,0.25,3,4,0.75,2,7,9,8,0,2,5,4,36,23.8,0.0,Kevin Durant,12,19,0.631578947368421
1672,11/27/2022,34.16164383561644,W,1,36.68333333333333,12,20,0.6,3,6,0.5,4,4,1.0,0,5,5,5,0,0,1,4,31,24.2,21.0,Kevin Durant,9,14,0.6428571428571429
1677,10/27/2022,29.394520547945206,L,1,40.75,4,11,0.364,2,8,0.25,0,0,,1,6,7,1,1,0,2,5,10,4.1,11.0,Royce O'Neale,2,3,0.6666666666666666
1679,10/31/2022,29.405479452054795,W,1,36.81666666666667,3,9,0.333,2,6,0.333,0,0,,2,6,8,5,1,1,2,4,8,7.7,12.0,Royce O'Neale,1,3,0.3333333333333333
1681,11/4/2022,29.416438356164385,W,1,28.783333333333335,5,9,0.556,3,5,0.6,0,0,,1,2,3,8,1,0,0,3,13,15.4,22.0,Royce O'Neale,2,4,0.5
1682,11/5/2022,29.41917808219178,W,1,38.083333333333336,1,9,0.111,1,5,0.2,3,4,0.75,1,3,4,5,0,0,0,3,6,3.6,2.0,Royce O'Neale,0,4,0.0
1683,11/7/2022,29.424657534246574,L,1,40.95,5,12,0.417,4,8,0.5,1,2,0.5,2,2,4,8,2,2,3,3,15,15.0,0.0,Royce O'Neale,1,4,0.25
1684,11/9/2022,29.43013698630137,W,1,33.88333333333333,2,7,0.286,2,4,0.5,0,0,,4,6,10,5,2,0,1,3,6,9.8,44.0,Royce O'Neale,0,3,0.0
1685,11/12/2022,29.438356164383563,W,1,34.53333333333333,3,11,0.273,3,6,0.5,3,4,0.75,1,4,5,3,1,0,3,3,12,5.9,16.0,Royce O'Neale,0,5,0.0
1689,11/20/2022,29.46027397260274,W,1,31.483333333333334,4,6,0.667,4,6,0.667,0,0,,0,5,5,8,0,1,1,4,12,14.6,12.0,Royce O'Neale,0,0,
1691,11/23/2022,29.46849315068493,W,1,27.416666666666668,5,8,0.625,5,8,0.625,0,0,,0,4,4,7,4,0,3,3,15,17.3,16.0,Royce O'Neale,0,0,
1693,11/27/2022,29.47945205479452,W,1,38.45,2,5,0.4,0,2,0.0,3,4,0.75,0,5,5,4,0,1,0,5,7,6.9,6.0,Royce O'Neale,2,3,0.6666666666666666
1695,10/21/2022,23.512328767123286,W,1,33.833333333333336,8,11,0.727,0,0,,3,8,0.375,7,4,11,0,1,4,0,2,19,21.6,9.0,Nic Claxton,8,11,0.7272727272727273
1698,10/27/2022,23.528767123287672,L,1,28.666666666666668,3,7,0.429,0,1,0.0,1,4,0.25,3,3,6,1,0,0,1,1,7,4.4,3.0,Nic Claxton,3,6,0.5
1700,10/31/2022,23.53972602739726,W,1,31.033333333333335,9,11,0.818,0,0,,1,2,0.5,3,6,9,4,1,4,4,4,19,19.4,17.0,Nic Claxton,9,11,0.8181818181818182
1702,11/4/2022,23.55068493150685,W,1,28.25,9,10,0.9,0,0,,0,0,,2,7,9,1,0,3,0,2,18,20.1,32.0,Nic Claxton,9,10,0.9
1704,11/7/2022,23.55890410958904,L,1,31.933333333333334,5,8,0.625,0,0,,0,0,,7,7,14,1,3,1,2,4,10,14.2,5.0,Nic Claxton,5,8,0.625
1705,11/9/2022,23.564383561643837,W,1,19.516666666666666,5,7,0.714,0,0,,2,5,0.4,1,5,6,2,0,1,2,4,12,8.6,14.0,Nic Claxton,5,7,0.7142857142857143
1706,11/12/2022,23.572602739726026,W,1,31.766666666666666,6,9,0.667,0,0,,1,5,0.2,2,12,14,2,1,3,0,1,13,16.6,14.0,Nic Claxton,6,9,0.6666666666666666
1710,11/22/2022,23.6,L,1,21.266666666666666,6,7,0.857,0,0,,0,0,,0,4,4,0,0,3,0,3,12,11.6,1.0,Nic Claxton,6,7,0.8571428571428571
1711,11/23/2022,23.602739726027398,W,1,30.266666666666666,6,7,0.857,0,0,,2,2,1.0,4,8,12,3,1,4,4,2,14,17.8,24.0,Nic Claxton,6,7,0.8571428571428571
1713,11/27/2022,23.613698630136987,W,1,31.75,4,6,0.667,0,0,,4,6,0.667,2,5,7,2,2,1,2,3,12,12.4,12.0,Nic Claxton,4,6,0.6666666666666666
1715,10/21/2022,34.1945205479452,W,0,11.066666666666666,2,5,0.4,2,4,0.5,4,4,1.0,0,0,0,0,0,0,0,0,10,7.3,15.0,Patty Mills,0,1,0.0
1718,10/27/2022,34.21095890410959,L,0,16.733333333333334,1,3,0.333,1,2,0.5,0,0,,1,1,2,1,0,0,1,1,3,1.6,0.0,Patty Mills,0,1,0.0
1719,10/29/2022,34.21643835616438,L,0,6.533333333333333,2,3,0.667,1,2,0.5,3,3,1.0,0,0,0,0,0,0,0,1,8,6.3,0.0,Patty Mills,1,1,1.0
1720,10/31/2022,34.221917808219175,W,0,5.6,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,0,0,0,0.3,2.0,Patty Mills,0,0,
1722,11/4/2022,34.23287671232877,W,0,16.316666666666666,2,4,0.5,1,2,0.5,0,0,,0,1,1,1,1,1,0,1,5,5.3,16.0,Patty Mills,1,2,0.5
1725,11/9/2022,34.24657534246575,W,0,8.866666666666667,0,3,0.0,0,2,0.0,0,0,,0,1,1,1,0,0,0,0,0,-1.1,0.0,Patty Mills,0,1,0.0
1728,11/15/2022,34.26301369863014,L,0,4.116666666666666,1,1,1.0,1,1,1.0,0,0,,0,2,2,1,0,0,0,0,3,4.0,0.0,Patty Mills,0,0,
1730,11/20/2022,34.276712328767125,W,0,6.366666666666666,2,2,1.0,0,0,,0,0,,0,1,1,1,0,0,1,0,4,3.4,6.0,Patty Mills,2,2,1.0
1731,11/22/2022,34.28219178082192,L,0,13.25,1,3,0.333,1,3,0.333,0,0,,1,0,1,2,0,0,0,2,3,2.6,0.0,Patty Mills,0,0,
1735,10/24/2022,31.13150684931507,L,0,22.533333333333335,3,9,0.333,2,7,0.286,0,0,,2,3,5,2,0,1,0,4,8,5.7,12.0,Joe Harris,1,2,0.5
1738,10/31/2022,31.15068493150685,W,1,29.066666666666666,3,6,0.5,1,2,0.5,0,0,,0,0,0,2,3,1,1,3,7,6.9,13.0,Joe Harris,2,4,0.5
1740,11/4/2022,31.161643835616438,W,1,24.45,3,5,0.6,2,4,0.5,0,0,,0,4,4,3,1,0,0,4,8,8.4,17.0,Joe Harris,1,1,1.0
1741,11/5/2022,31.164383561643834,W,1,30.666666666666668,2,10,0.2,1,8,0.125,0,0,,4,3,7,2,0,0,0,2,5,3.1,9.0,Joe Harris,1,2,0.5
1742,11/7/2022,31.16986301369863,L,1,33.13333333333333,6,10,0.6,2,5,0.4,0,0,,2,3,5,4,1,0,0,2,14,14.7,13.0,Joe Harris,4,5,0.8
1743,11/9/2022,31.175342465753424,W,1,31.933333333333334,4,11,0.364,2,6,0.333,0,0,,0,4,4,1,1,0,1,2,10,5.0,27.0,Joe Harris,2,5,0.4
1744,11/12/2022,31.183561643835617,W,1,31.633333333333333,2,6,0.333,2,5,0.4,1,2,0.5,0,2,2,3,1,0,1,1,7,5.5,7.0,Joe Harris,0,1,0.0
1747,11/17/2022,31.197260273972603,W,1,33.416666666666664,5,12,0.417,4,8,0.5,1,1,1.0,0,3,3,4,0,1,3,4,15,8.4,10.0,Joe Harris,1,4,0.25
1748,11/20/2022,31.205479452054796,W,1,28.266666666666666,4,7,0.571,4,6,0.667,1,2,0.5,0,2,2,3,1,1,0,5,13,11.7,14.0,Joe Harris,0,1,0.0
1752,11/27/2022,31.224657534246575,W,0,16.216666666666665,1,6,0.167,1,6,0.167,1,1,1.0,0,0,0,0,0,0,0,3,4,-1.0,4.0,Joe Harris,0,0,
1753,10/19/2022,26.8,L,0,18.9,2,5,0.4,0,3,0.0,2,2,1.0,0,1,1,3,0,0,3,1,6,2.3,2.0,Edmond Sumner,2,2,1.0
1758,11/1/2022,26.835616438356166,L,0,21.966666666666665,2,6,0.333,0,1,0.0,0,0,,0,1,1,5,0,1,1,2,4,3.3,1.0,Edmond Sumner,2,5,0.4
1759,11/4/2022,26.843835616438355,W,1,25.133333333333333,3,7,0.429,1,2,0.5,4,4,1.0,1,3,4,0,2,0,2,1,11,8.5,16.0,Edmond Sumner,2,5,0.4
1761,11/7/2022,26.852054794520548,L,1,19.9,2,5,0.4,0,2,0.0,0,0,,0,2,2,0,1,1,1,4,4,1.0,6.0,Edmond Sumner,2,3,0.6666666666666666
1762,11/9/2022,26.85753424657534,W,1,18.516666666666666,7,10,0.7,3,4,0.75,1,2,0.5,1,4,5,1,2,0,0,2,18,17.2,24.0,Edmond Sumner,4,6,0.6666666666666666
1763,11/12/2022,26.865753424657534,W,1,22.8,4,10,0.4,2,6,0.333,1,1,1.0,0,1,1,4,3,1,2,1,11,10.0,6.0,Edmond Sumner,2,4,0.5
1766,11/17/2022,26.87945205479452,W,1,5.95,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,4.0,Edmond Sumner,0,0,
1767,11/22/2022,26.893150684931506,L,0,3.1333333333333333,3,3,1.0,0,0,,1,1,1.0,0,0,0,0,0,0,0,0,7,6.1,5.0,Edmond Sumner,3,3,1.0
1769,11/27/2022,26.90684931506849,W,0,10.7,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,1,2,1.3,12.0,Edmond Sumner,1,2,0.5
1773,10/26/2022,26.268493150684932,L,1,34.46666666666667,2,7,0.286,0,0,,0,2,0.0,1,4,5,9,2,1,2,4,4,6.4,2.0,Ben Simmons,2,7,0.2857142857142857
1774,10/27/2022,26.27123287671233,L,1,37.1,3,7,0.429,0,0,,1,1,1.0,3,5,8,5,3,0,1,4,7,10.8,1.0,Ben Simmons,3,7,0.42857142857142855
1777,11/9/2022,26.306849315068494,W,0,23.883333333333333,3,6,0.5,0,0,,0,0,,2,7,9,4,2,1,2,4,6,8.4,18.0,Ben Simmons,3,6,0.5
1780,11/17/2022,26.328767123287673,W,0,32.18333333333333,6,6,1.0,0,0,,3,4,0.75,1,12,13,7,0,1,1,6,15,19.3,13.0,Ben Simmons,6,6,1.0
1781,11/20/2022,26.336986301369862,W,1,34.7,11,13,0.846,0,0,,0,1,0.0,1,7,8,5,1,0,5,3,22,18.0,19.0,Ben Simmons,11,13,0.8461538461538461
1783,11/23/2022,26.345205479452055,W,1,32.5,7,9,0.778,0,0,,0,0,,0,2,2,6,3,2,1,5,14,16.7,15.0,Ben Simmons,7,9,0.7777777777777778
1786,10/19/2022,21.016438356164382,L,0,12.7,1,4,0.25,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,2,0.3,3.0,Cam Thomas,1,3,0.3333333333333333
1787,10/26/2022,21.035616438356165,L,0,0.9666666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1.0,Cam Thomas,0,0,
1788,11/1/2022,21.052054794520547,L,0,0.8166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2.0,Cam Thomas,0,0,
1789,11/4/2022,21.06027397260274,W,0,31.833333333333332,6,13,0.462,2,4,0.5,3,3,1.0,0,4,4,6,1,0,0,2,17,15.9,36.0,Cam Thomas,4,9,0.4444444444444444
1790,11/5/2022,21.063013698630137,W,0,28.783333333333335,5,11,0.455,1,2,0.5,10,11,0.909,0,4,4,4,1,1,1,2,21,18.8,13.0,Cam Thomas,4,9,0.4444444444444444
1793,11/12/2022,21.08219178082192,W,0,25.05,1,6,0.167,0,1,0.0,2,2,1.0,0,2,2,3,1,0,2,2,4,1.1,2.0,Cam Thomas,1,5,0.2
1794,11/13/2022,21.084931506849315,L,0,22.566666666666666,4,9,0.444,0,2,0.0,7,9,0.778,0,3,3,2,1,0,1,1,15,11.4,8.0,Cam Thomas,4,7,0.5714285714285714
1795,11/15/2022,21.09041095890411,L,0,20.683333333333334,4,8,0.5,1,2,0.5,3,4,0.75,0,2,2,3,1,0,2,0,12,9.3,14.0,Cam Thomas,3,6,0.5
1798,11/22/2022,21.10958904109589,L,0,3.1333333333333333,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,5.0,Cam Thomas,0,0,
1800,11/27/2022,21.123287671232877,W,0,5.966666666666667,1,4,0.25,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,2,-0.5,0.0,Cam Thomas,1,3,0.3333333333333333
1801,10/19/2022,28.016438356164382,L,0,8.583333333333334,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,-1.5,2.0,Yuta Watanabe,0,0,
1802,10/24/2022,28.03013698630137,L,0,6.1,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0,-1.1,0.0,Yuta Watanabe,0,0,
1803,10/26/2022,28.035616438356165,L,0,7.6,2,2,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,5,4.7,12.0,Yuta Watanabe,1,1,1.0
1804,10/27/2022,28.03835616438356,L,0,22.483333333333334,2,3,0.667,2,2,1.0,0,0,,0,4,4,2,0,1,0,5,6,6.0,4.0,Yuta Watanabe,0,1,0.0
1808,11/4/2022,28.06027397260274,W,0,24.033333333333335,6,8,0.75,2,3,0.667,0,0,,3,5,8,0,1,2,1,0,14,15.8,21.0,Yuta Watanabe,4,5,0.8
1809,11/5/2022,28.063013698630137,W,0,23.2,3,6,0.5,2,4,0.5,0,0,,0,3,3,3,2,1,0,2,8,9.9,10.0,Yuta Watanabe,1,2,0.5
1820,11/4/2022,20.994520547945207,W,0,7.716666666666667,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,2,0,-2.2,5.0,Day'Ron Sharpe,0,1,0.0
1821,11/7/2022,21.002739726027396,L,0,0.08333333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,Day'Ron Sharpe,0,0,
1823,11/12/2022,21.016438356164382,W,0,1.9166666666666665,1,1,1.0,0,0,,2,2,1.0,0,1,1,1,0,0,0,0,4,4.7,2.0,Day'Ron Sharpe,1,1,1.0
1824,11/13/2022,21.019178082191782,L,0,3.65,0,1,0.0,0,0,,0,0,,1,3,4,0,0,0,1,0,0,-0.1,5.0,Day'Ron Sharpe,0,1,0.0
1825,11/15/2022,21.024657534246575,L,0,12.0,2,4,0.5,1,1,1.0,2,2,1.0,0,3,3,3,0,1,0,1,7,8.3,1.0,Day'Ron Sharpe,1,3,0.3333333333333333
1827,11/22/2022,21.043835616438358,L,0,3.1333333333333333,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,2,0,-0.1,5.0,Day'Ron Sharpe,0,0,
1830,10/21/2022,30.58082191780822,W,1,40.56666666666667,11,24,0.458,5,13,0.385,3,3,1.0,1,0,1,7,0,1,2,4,30,20.3,22.0,Kyrie Irving,6,11,0.5454545454545454
1834,10/29/2022,30.602739726027398,L,1,39.516666666666666,13,22,0.591,5,12,0.417,4,5,0.8,1,1,2,6,0,0,2,2,35,26.8,0.0,Kyrie Irving,8,10,0.8
1835,10/31/2022,30.60821917808219,W,1,42.7,9,19,0.474,4,11,0.364,6,6,1.0,0,6,6,6,3,1,3,1,28,24.6,14.0,Kyrie Irving,5,8,0.625
1837,11/20/2022,30.663013698630138,W,1,26.033333333333335,5,12,0.417,2,5,0.4,2,2,1.0,0,5,5,0,1,1,4,3,14,5.6,16.0,Kyrie Irving,3,7,0.42857142857142855
1839,11/23/2022,30.671232876712327,W,1,28.266666666666666,11,16,0.688,5,8,0.625,2,2,1.0,0,1,1,3,0,0,1,3,29,22.4,16.0,Kyrie Irving,6,8,0.75
1840,11/25/2022,30.676712328767124,L,1,38.13333333333333,8,17,0.471,3,9,0.333,1,1,1.0,0,4,4,4,0,0,1,4,20,12.7,1.0,Kyrie Irving,5,8,0.625
1841,11/27/2022,30.682191780821917,W,1,37.95,8,17,0.471,4,10,0.4,2,3,0.667,1,4,5,6,0,0,0,3,22,17.8,2.0,Kyrie Irving,4,7,0.5714285714285714
1843,11/1/2022,23.052054794520547,L,0,18.7,1,4,0.25,0,1,0.0,0,0,,0,0,0,2,2,0,2,2,2,0.2,6.0,David Duke Jr.,1,3,0.3333333333333333
1844,11/4/2022,23.06027397260274,W,0,12.75,5,8,0.625,0,0,,1,1,1.0,0,3,3,0,0,0,1,2,11,6.5,3.0,David Duke Jr.,5,8,0.625
1845,11/5/2022,23.063013698630137,W,0,4.116666666666666,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,0,1,0,-0.8,0.0,David Duke Jr.,0,1,0.0
1848,11/12/2022,23.08219178082192,W,0,1.9166666666666665,1,1,1.0,0,0,,0,0,,1,0,1,1,0,0,0,0,2,3.1,2.0,David Duke Jr.,1,1,1.0
1849,11/13/2022,23.084931506849315,L,0,6.25,1,3,0.333,0,0,,0,0,,0,0,0,0,0,1,0,0,2,1.0,5.0,David Duke Jr.,1,3,0.3333333333333333
1850,11/15/2022,23.09041095890411,L,0,13.433333333333334,2,3,0.667,0,0,,0,0,,0,0,0,1,0,0,3,2,4,-0.4,1.0,David Duke Jr.,2,3,0.6666666666666666
1852,11/22/2022,23.10958904109589,L,0,3.1333333333333333,1,3,0.333,0,0,,0,1,0.0,0,2,2,2,0,0,0,0,2,1.9,5.0,David Duke Jr.,1,3,0.3333333333333333
1854,11/25/2022,23.117808219178084,L,0,0.9666666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1.0,David Duke Jr.,0,0,
1855,10/19/2022,33.12876712328767,L,0,2.7333333333333334,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,2.7,5.0,Markieff Morris,0,0,
1856,10/21/2022,33.134246575342466,W,0,19.266666666666666,1,4,0.25,1,3,0.333,0,0,,1,3,4,0,0,1,1,3,3,0.7,11.0,Markieff Morris,0,1,0.0
1857,10/29/2022,33.156164383561645,L,0,5.133333333333334,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,0,0,0,1,3,2.2,4.0,Markieff Morris,0,0,
1859,11/4/2022,33.172602739726024,W,0,7.55,1,4,0.25,1,2,0.5,0,0,,0,2,2,2,1,0,0,1,3,3.2,7.0,Markieff Morris,0,2,0.0
1862,11/13/2022,33.1972602739726,L,0,20.383333333333333,2,6,0.333,1,3,0.333,0,0,,1,3,4,5,0,1,1,2,5,5.6,13.0,Markieff Morris,1,3,0.3333333333333333
1863,11/20/2022,33.21643835616438,W,0,17.266666666666666,3,5,0.6,2,4,0.5,0,0,,2,5,7,1,1,0,0,2,8,9.5,5.0,Markieff Morris,1,1,1.0
1865,11/23/2022,33.224657534246575,W,0,18.0,3,4,0.75,3,4,0.75,0,0,,1,1,2,2,1,0,1,1,9,9.4,7.0,Markieff Morris,0,0,
1868,11/5/2022,32.202739726027396,W,0,14.883333333333333,1,4,0.25,1,2,0.5,0,0,,0,0,0,0,0,0,1,0,3,-0.4,5.0,Seth Curry,0,2,0.0
1870,11/9/2022,32.21369863013699,W,0,23.4,7,13,0.538,6,11,0.545,3,3,1.0,1,2,3,2,1,0,0,1,23,20.0,11.0,Seth Curry,1,2,0.5
1871,11/12/2022,32.221917808219175,W,0,27.916666666666668,9,15,0.6,4,8,0.5,0,1,0.0,0,3,3,3,0,0,1,2,22,15.9,12.0,Seth Curry,5,7,0.7142857142857143
1873,11/17/2022,32.23561643835617,W,0,27.5,0,5,0.0,0,2,0.0,0,0,,0,1,1,0,1,1,3,3,0,-5.7,5.0,Seth Curry,0,3,0.0
1874,11/20/2022,32.24383561643835,W,0,25.033333333333335,5,10,0.5,0,4,0.0,0,0,,2,3,5,5,0,1,1,0,10,10.5,12.0,Seth Curry,5,6,0.8333333333333334
1877,11/27/2022,32.26301369863014,W,0,28.666666666666668,11,15,0.733,7,10,0.7,0,0,,0,3,3,1,1,0,2,2,29,22.7,14.0,Seth Curry,4,5,0.8
1879,10/26/2022,22.213698630136985,L,0,0.9666666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1.0,Kessler Edwards,0,0,
1880,11/1/2022,22.23013698630137,L,0,0.8166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2.0,Kessler Edwards,0,0,
1882,11/12/2022,22.26027397260274,W,0,1.9166666666666665,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,2.0,Kessler Edwards,0,1,0.0
1883,11/13/2022,22.263013698630136,L,0,3.65,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,5.0,Kessler Edwards,0,0,
1884,11/15/2022,22.268493150684932,L,0,12.0,2,4,0.5,1,3,0.333,1,2,0.5,2,1,3,0,1,1,0,1,6,6.6,1.0,Kessler Edwards,1,1,1.0
1886,11/22/2022,22.28767123287671,L,0,3.1333333333333333,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,5.0,Kessler Edwards,0,1,0.0
1888,11/25/2022,22.295890410958904,L,0,0.9666666666666667,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1.0,Kessler Edwards,0,1,0.0
1889,10/19/2022,26.134246575342466,L,1,36.083333333333336,7,18,0.389,1,4,0.25,0,0,,2,4,6,9,0,0,0,3,15,12.9,3.0,Jalen Brunson,6,14,0.42857142857142855
1890,10/21/2022,26.13972602739726,W,1,28.366666666666667,6,11,0.545,2,4,0.5,3,5,0.6,0,2,2,6,1,0,0,2,17,15.9,3.0,Jalen Brunson,4,7,0.5714285714285714
1891,10/24/2022,26.147945205479452,W,1,33.03333333333333,8,16,0.5,2,4,0.5,3,3,1.0,0,3,3,6,2,0,3,5,21,15.1,17.0,Jalen Brunson,6,12,0.5
1892,10/26/2022,26.153424657534245,W,1,40.583333333333336,10,15,0.667,2,5,0.4,5,5,1.0,0,7,7,13,1,1,3,2,27,29.6,7.0,Jalen Brunson,8,10,0.8
1894,10/30/2022,26.164383561643834,L,1,33.95,8,19,0.421,0,3,0.0,0,1,0.0,0,4,4,7,3,0,1,2,16,12.8,2.0,Jalen Brunson,8,16,0.5
1896,11/4/2022,26.17808219178082,W,1,35.81666666666667,7,15,0.467,1,4,0.25,8,9,0.889,1,5,6,7,0,0,1,3,23,19.8,11.0,Jalen Brunson,6,11,0.5454545454545454
1898,11/7/2022,26.186301369863013,W,1,33.583333333333336,9,14,0.643,2,5,0.4,3,3,1.0,1,4,5,8,0,0,3,3,23,20.1,5.0,Jalen Brunson,7,9,0.7777777777777778
1900,11/11/2022,26.197260273972603,W,1,32.68333333333333,8,16,0.5,2,5,0.4,8,8,1.0,0,1,1,7,4,0,0,3,26,26.0,8.0,Jalen Brunson,6,11,0.5454545454545454
1902,11/15/2022,26.208219178082192,W,1,34.4,10,20,0.5,1,4,0.25,4,4,1.0,1,2,3,8,3,0,4,5,25,18.9,9.0,Jalen Brunson,9,16,0.5625
1903,11/16/2022,26.21095890410959,W,1,31.116666666666667,7,13,0.538,2,4,0.5,5,5,1.0,0,5,5,7,0,0,1,2,21,19.3,1.0,Jalen Brunson,5,9,0.5555555555555556
1906,11/21/2022,26.224657534246575,W,1,34.25,14,20,0.7,1,6,0.167,5,6,0.833,0,0,0,9,1,0,2,1,34,30.1,5.0,Jalen Brunson,13,14,0.9285714285714286
1909,10/19/2022,27.887671232876713,L,1,34.916666666666664,9,16,0.563,2,6,0.333,4,5,0.8,2,9,11,6,2,0,3,6,24,20.9,7.0,Julius Randle,7,10,0.7
1911,10/24/2022,27.9013698630137,W,1,34.11666666666667,10,19,0.526,2,9,0.222,3,5,0.6,4,8,12,4,1,0,2,5,25,19.9,4.0,Julius Randle,8,10,0.8
1912,10/26/2022,27.90684931506849,W,1,39.833333333333336,7,19,0.368,0,2,0.0,3,4,0.75,2,4,6,2,2,1,1,5,17,9.8,6.0,Julius Randle,7,17,0.4117647058823529
1916,11/4/2022,27.931506849315067,W,1,36.61666666666667,6,13,0.462,1,5,0.2,4,5,0.8,3,7,10,5,0,1,6,1,17,11.9,7.0,Julius Randle,5,8,0.625
1918,11/7/2022,27.93972602739726,W,1,32.516666666666666,9,16,0.563,8,13,0.615,5,6,0.833,2,6,8,3,0,0,5,5,31,21.3,4.0,Julius Randle,1,3,0.3333333333333333
1920,11/11/2022,27.95068493150685,W,1,32.983333333333334,8,18,0.444,0,7,0.0,5,5,1.0,4,4,8,5,0,0,2,5,21,15.1,13.0,Julius Randle,8,11,0.7272727272727273
1923,11/16/2022,27.964383561643835,W,1,32.28333333333333,11,21,0.524,3,10,0.3,9,13,0.692,3,8,11,4,4,0,3,3,34,29.2,7.0,Julius Randle,8,11,0.7272727272727273
1926,11/21/2022,27.97808219178082,W,1,33.233333333333334,9,16,0.563,2,6,0.333,5,6,0.833,1,10,11,1,0,0,2,5,25,17.4,8.0,Julius Randle,7,10,0.7
1929,10/19/2022,22.34794520547945,L,1,37.6,3,18,0.167,0,6,0.0,5,6,0.833,2,6,8,3,0,0,2,2,11,1.7,0.0,RJ Barrett,3,12,0.25
1930,10/21/2022,22.353424657534248,W,1,27.6,8,15,0.533,0,3,0.0,2,2,1.0,0,3,3,4,0,1,1,2,18,13.3,12.0,RJ Barrett,8,12,0.6666666666666666
1931,10/24/2022,22.361643835616437,W,1,37.8,7,19,0.368,3,7,0.429,3,4,0.75,1,5,6,1,0,0,3,2,20,8.2,22.0,RJ Barrett,4,12,0.3333333333333333
1932,10/26/2022,22.367123287671234,W,1,38.516666666666666,9,21,0.429,0,5,0.0,4,4,1.0,4,4,8,1,0,1,4,1,22,11.9,8.0,RJ Barrett,9,16,0.5625
