Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player
11/6/2022,37-135,L (-6),0,3:33,1,2,0.5,0,1,0,0,0,,1,0,1,1,0,0,0,0,2,2.4,-11,Taj Gibson
11/7/2022,37-136,W (+8),0,5:10,0,1,0,0,0,,0,0,,1,0,1,2,1,0,1,1,0,1,3,Taj Gibson
11/18/2022,37-147,W (+1),0,16:14,0,2,0,0,0,,0,0,,3,5,8,1,1,2,1,4,0,2.7,12,Taj Gibson
11/20/2022,37-149,W (+4),0,5:50,1,3,0.333,0,1,0,0,0,,1,1,2,0,0,0,0,2,2,0.5,2,Taj Gibson
11/23/2022,37-152,L (-8),0,4:55,2,3,0.667,0,0,,0,0,,0,0,0,0,0,0,0,0,4,2.7,5,Taj Gibson
11/27/2022,37-156,L (-9),0,12:18,4,6,0.667,0,1,0,4,4,1,0,0,0,0,1,0,0,2,12,9.6,7,Taj Gibson
10/25/2022,20-240,W (+21),0,2:54,0,2,0,0,1,0,0,0,,0,1,1,0,0,0,0,0,0,-1.1,1,Johnny Davis
10/28/2022,20-243,L (-10),0,7:17,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,2,2,0.9,-13,Johnny Davis
10/30/2022,20-245,L (-18),0,8:17,1,3,0.333,0,0,,0,0,,0,1,1,0,0,0,0,4,2,-1,3,Johnny Davis
10/31/2022,20-246,L (-7),0,4:15,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,0,Johnny Davis
11/4/2022,20-250,L (-42),0,7:43,0,0,,0,0,,2,2,1,1,1,2,0,0,0,1,2,2,1.2,-5,Johnny Davis
11/20/2022,20-266,W (+4),0,4:59,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-7,Johnny Davis
11/23/2022,20-269,L (-8),0,5:33,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1,-6,Johnny Davis
10/19/2022,30-176,W (+7),0,26:37:00,3,7,0.429,1,3,0.333,1,2,0.5,1,2,3,1,2,2,1,4,8,6.7,-10,Delon Wright
10/21/2022,30-178,W (+2),0,21:33,3,8,0.375,0,3,0,0,0,,2,1,3,4,3,1,2,1,6,7.4,-3,Delon Wright
10/23/2022,30-180,L (-10),0,26:30:00,2,5,0.4,1,3,0.333,2,3,0.667,0,2,2,5,2,0,1,0,7,9,-16,Delon Wright
10/25/2022,30-182,W (+21),0,16:04,2,4,0.5,1,3,0.333,0,0,,1,1,2,3,4,1,0,0,5,10.8,2,Delon Wright
10/25/2022,21-008,W (+21),0,2:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2,Isaiah Todd
10/28/2022,21-011,L (-10),0,1:01,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,2,Isaiah Todd
10/30/2022,21-013,L (-18),0,5:13,1,2,0.5,0,1,0,0,0,,0,0,0,0,0,0,0,0,2,1,4,Isaiah Todd
10/28/2022,21-245,L (-10),0,1:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2,Vernon Carey Jr.
11/12/2022,21-260,W (+9),0,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-4,Vernon Carey Jr.
10/19/2022,36-208,L (-8),1,34:39:00,1,7,0.143,0,5,0,0,0,,0,5,5,4,1,0,3,4,2,-1.8,-13,Kyle Lowry
10/21/2022,36-210,L (-7),1,33:23:00,4,13,0.308,3,7,0.429,6,8,0.75,1,3,4,6,3,1,0,3,17,17,2,Kyle Lowry
10/22/2022,36-211,W (+3),1,37:15:00,5,11,0.455,3,7,0.429,4,4,1,0,2,2,6,1,0,3,4,17,12.5,-7,Kyle Lowry
10/24/2022,36-213,L (-8),1,36:06:00,1,8,0.125,1,6,0.167,4,4,1,0,3,3,2,0,0,0,2,7,3.3,0,Kyle Lowry
10/26/2022,36-215,W (+21),1,26:27:00,5,8,0.625,5,7,0.714,2,3,0.667,0,2,2,6,1,1,3,2,17,15.7,8,Kyle Lowry
10/27/2022,36-216,L (-13),1,33:08:00,4,10,0.4,2,8,0.25,2,2,1,1,4,5,8,3,0,2,4,12,13.5,-9,Kyle Lowry
10/29/2022,36-218,L (-6),1,36:46:00,3,8,0.375,1,4,0.25,8,8,1,1,4,5,5,2,1,2,4,15,15.1,-1,Kyle Lowry
11/1/2022,36-221,W (+7),1,36:34:00,5,10,0.5,3,8,0.375,0,0,,1,4,5,9,0,0,2,1,13,13.8,-3,Kyle Lowry
11/2/2022,36-222,W (+3),1,37:56:00,8,14,0.571,2,7,0.286,4,5,0.8,1,4,5,7,2,0,3,2,22,20,-7,Kyle Lowry
11/4/2022,36-224,L (-2),1,37:32:00,1,9,0.111,1,6,0.167,7,7,1,2,4,6,3,2,1,1,3,10,9.3,-2,Kyle Lowry
11/7/2022,36-227,L (-3),1,34:46:00,5,8,0.625,4,6,0.667,1,1,1,0,7,7,8,0,0,3,4,15,14.5,-4,Kyle Lowry
11/10/2022,36-230,W (+5),1,38:50:00,3,6,0.5,2,5,0.4,2,2,1,0,3,3,3,0,1,1,1,10,9.3,0,Kyle Lowry
11/12/2022,36-232,W (+17),1,31:49:00,5,12,0.417,1,6,0.167,1,1,1,1,10,11,8,0,1,3,2,12,11.8,14,Kyle Lowry
11/14/2022,36-234,W (+1),1,38:46:00,5,14,0.357,2,5,0.4,3,4,0.75,1,2,3,6,1,0,5,1,15,7.9,7,Kyle Lowry
11/16/2022,36-236,L (-8),1,35:34:00,6,9,0.667,4,7,0.571,3,4,0.75,0,1,1,2,1,1,4,5,19,12.1,1,Kyle Lowry
11/18/2022,36-238,L (-1),1,50:54:00,8,23,0.348,4,11,0.364,4,6,0.667,1,9,10,15,1,2,3,5,24,21.6,4,Kyle Lowry
11/20/2022,36-240,L (-26),1,31:07:00,2,10,0.2,1,7,0.143,4,5,0.8,1,3,4,3,0,1,5,1,9,1.4,-21,Kyle Lowry
11/21/2022,36-241,L (-4),1,44:22:00,5,16,0.313,4,11,0.364,7,11,0.636,0,5,5,9,3,2,4,1,21,18,-12,Kyle Lowry
11/23/2022,36-243,W (+8),1,35:13:00,7,12,0.583,5,6,0.833,9,9,1,2,4,6,3,0,1,4,5,28,21.8,19,Kyle Lowry
11/25/2022,36-245,W (+3),1,39:29:00,4,12,0.333,2,6,0.333,3,3,1,2,5,7,8,1,0,0,3,13,14.5,0,Kyle Lowry
11/27/2022,36-247,W (+8),1,32:49:00,2,9,0.222,1,7,0.143,4,4,1,1,2,3,9,2,1,2,3,9,10.6,13,Kyle Lowry
10/19/2022,27-021,L (-8),1,28:37:00,3,9,0.333,1,3,0.333,0,0,,1,3,4,3,2,0,0,2,7,6.8,-7,Caleb Martin
10/21/2022,27-023,L (-7),1,28:46:00,2,7,0.286,0,1,0,0,0,,3,4,7,0,1,0,0,2,4,3.4,0,Caleb Martin
10/22/2022,27-024,W (+3),1,22:07,3,8,0.375,0,2,0,2,2,1,2,3,5,2,1,0,1,4,8,5.7,17,Caleb Martin
10/26/2022,27-028,W (+21),1,29:22:00,7,8,0.875,2,2,1,0,0,,4,4,8,3,4,0,2,3,16,20.1,19,Caleb Martin
10/27/2022,27-029,L (-13),1,29:28:00,3,10,0.3,2,4,0.5,0,0,,1,0,1,1,1,0,1,1,8,3.2,-1,Caleb Martin
10/29/2022,27-031,L (-6),1,25:56:00,3,9,0.333,1,2,0.5,2,2,1,1,3,4,1,2,0,0,3,9,7,-4,Caleb Martin
11/1/2022,27-034,W (+7),1,19:23,2,4,0.5,1,2,0.5,0,0,,1,3,4,0,0,0,1,1,5,3.2,-18,Caleb Martin
11/2/2022,27-035,W (+3),1,29:36:00,3,7,0.429,0,1,0,2,2,1,2,1,3,2,1,0,1,2,8,6.6,5,Caleb Martin
